Country,Year,fertility,life,population,region
Saudi Arabia,2001,3.804,72.701,20681576,Middle East & North Africa
Saudi Arabia,2002,3.634,72.986,21463072,Middle East & North Africa
Saudi Arabia,2003,3.482,73.253,22334371,Middle East & North Africa
Saudi Arabia,2004,3.349,73.505,23213767,Middle East & North Africa
Saudi Arabia,2005,3.234,73.742,24041116,Middle East & North Africa
Saudi Arabia,2006,3.136,73.968,24799436,Middle East & North Africa
Saudi Arabia,2007,3.05,74.187,25504176,Middle East & North Africa
Saudi Arabia,2008,2.971,74.403,26166639,Middle East & North Africa
Saudi Arabia,2009,2.898,74.617,26809105,Middle East & North Africa
Saudi Arabia,2010,2.829,74.832,27448086,Middle East & North Africa
Saudi Arabia,2011,2.763,75.048,28082541,Middle East & North Africa
Saudi Arabia,2012,2.702,75.264,28705133,Middle East & North Africa
Saudi Arabia,2013,2.644,75.479,29319402,Middle East & North Africa
Senegal,1964,7.114,38.449,3403161,Sub-Saharan Africa
Senegal,1965,7.152,38.407,3504782,Sub-Saharan Africa
Senegal,1966,7.189,38.386,3612246,Sub-Saharan Africa
Senegal,1967,7.227,38.424,3725151,Sub-Saharan Africa
Senegal,1968,7.266,38.558,3843517,Sub-Saharan Africa
Senegal,1969,7.303,38.816,3967316,Sub-Saharan Africa
Senegal,1970,7.339,39.227,4096245,Sub-Saharan Africa
Senegal,1971,7.374,39.814,4231030,Sub-Saharan Africa
Senegal,1972,7.405,40.562,4370991,Sub-Saharan Africa
Senegal,1973,7.432,41.445,4512774,Sub-Saharan Africa
Senegal,1974,7.452,42.442,4651922,Sub-Saharan Africa
Senegal,1975,7.465,43.521,4785536,Sub-Saharan Africa
Senegal,1976,7.468,44.641,4912200,Sub-Saharan Africa
Senegal,1977,7.461,45.767,5033645,Sub-Saharan Africa
Senegal,1978,7.445,46.869,5154054,Sub-Saharan Africa
Senegal,1979,7.418,47.927,5279383,Sub-Saharan Africa
Senegal,1980,7.382,48.944,5414070,Sub-Saharan Africa
Senegal,1981,7.337,49.94,5559400,Sub-Saharan Africa
Senegal,1982,7.284,50.938,5714508,Sub-Saharan Africa
Senegal,1983,7.225,51.945,5879044,Sub-Saharan Africa
Senegal,1984,7.16,52.946,6051962,Sub-Saharan Africa
Senegal,1985,7.088,53.914,6232395,Sub-Saharan Africa
Senegal,1986,7.01,54.813,6420323,Sub-Saharan Africa
Senegal,1987,6.925,55.61,6615896,Sub-Saharan Africa
Senegal,1988,6.832,56.283,6818495,Sub-Saharan Africa
Senegal,1989,6.734,56.818,7027320,Sub-Saharan Africa
Senegal,1990,6.629,57.202,7241573,Sub-Saharan Africa
Senegal,1991,6.519,57.43,7461567,Sub-Saharan Africa
Senegal,1992,6.404,57.529,7686866,Sub-Saharan Africa
Senegal,1993,6.287,57.535,7915080,Sub-Saharan Africa
Senegal,1994,6.169,57.48,8143140,Sub-Saharan Africa
Senegal,1995,6.054,57.405,8369125,Sub-Saharan Africa
Senegal,1996,5.943,57.346,8591861,Sub-Saharan Africa
Senegal,1997,5.837,57.333,8812695,Sub-Saharan Africa
Senegal,1998,5.737,57.393,9035367,Sub-Saharan Africa
Senegal,1999,5.645,57.546,9265135,Sub-Saharan Africa
Senegal,2000,5.561,57.817,9505862,Sub-Saharan Africa
Senegal,2001,5.484,58.219,9758841,Sub-Saharan Africa
Senegal,2002,5.413,58.732,10023194,Sub-Saharan Africa
Senegal,2003,5.346,59.323,10297956,Sub-Saharan Africa
Senegal,2004,5.285,59.966,10581316,Sub-Saharan Africa
Senegal,2005,5.229,60.621,10871908,Sub-Saharan Africa
Senegal,2006,5.181,61.245,11169549,Sub-Saharan Africa
Senegal,2007,5.14,61.804,11474661,Sub-Saharan Africa
Senegal,2008,5.107,62.277,11787123,Sub-Saharan Africa
Senegal,2009,5.078,62.653,12106865,Sub-Saharan Africa
Senegal,2010,5.05,62.934,12433728,Sub-Saharan Africa
Senegal,2011,5.019,63.138,12767556,Sub-Saharan Africa
Senegal,2012,4.981,63.3,13107945,Sub-Saharan Africa
Senegal,2013,4.934,63.451,13454191,Sub-Saharan Africa
Serbia,1964,2.517,65.05,7831873,Europe & Central Asia
Serbia,1965,2.49,65.555,7889351,Europe & Central Asia
Serbia,1966,2.464,66.041,7944927,Europe & Central Asia
Serbia,1967,2.44,66.506,7999327,Europe & Central Asia
Serbia,1968,2.418,66.946,8054147,Europe & Central Asia
Serbia,1969,2.399,67.358,8111427,Europe & Central Asia
Serbia,1970,2.384,67.738,8172645,Europe & Central Asia
Serbia,1971,2.372,68.081,8238178,Europe & Central Asia
Serbia,1972,2.366,68.389,8307669,Europe & Central Asia
Serbia,1973,2.362,68.664,8380884,Europe & Central Asia
Serbia,1974,2.362,68.907,8457297,Europe & Central Asia
Serbia,1975,2.363,69.12,8536301,Europe & Central Asia
Serbia,1976,2.365,69.305,8618095,Europe & Central Asia
Serbia,1977,2.366,69.467,8702227,Europe & Central Asia
Serbia,1978,2.364,69.611,8786614,Europe & Central Asia
Serbia,1979,2.36,69.745,8868545,Europe & Central Asia
Serbia,1980,2.353,69.877,8946077,Europe & Central Asia
Serbia,1981,2.344,70.017,9019281,Europe & Central Asia
Serbia,1982,2.334,70.166,9088833,Europe & Central Asia
Serbia,1983,2.322,70.326,9154306,Europe & Central Asia
Serbia,1984,2.309,70.498,9215339,Europe & Central Asia
Serbia,1985,2.292,70.679,9272302,Europe & Central Asia
Serbia,1986,2.269,70.864,9322048,Europe & Central Asia
Serbia,1987,2.238,71.045,9365835,Europe & Central Asia
Serbia,1988,2.2,71.214,9413538,Europe & Central Asia
Serbia,1989,2.155,71.368,9478469,Europe & Central Asia
Serbia,1990,2.105,71.5,9568744,Europe & Central Asia
Serbia,1991,2.051,71.606,9689735,Europe & Central Asia
Serbia,1992,1.996,71.689,9834717,Europe & Central Asia
Serbia,1993,1.943,71.753,9984888,Europe & Central Asia
Serbia,1994,1.893,71.8,10114158,Europe & Central Asia
Serbia,1995,1.846,71.836,10203932,Europe & Central Asia
Serbia,1996,1.803,71.867,10248363,Europe & Central Asia
Serbia,1997,1.761,71.899,10253548,Europe & Central Asia
Serbia,1998,1.721,71.94,10227702,Europe & Central Asia
Serbia,1999,1.681,71.995,10184152,Europe & Central Asia
Serbia,2000,1.642,72.072,10133561,Europe & Central Asia
Serbia,2001,1.604,72.177,10076784,Europe & Central Asia
Serbia,2002,1.568,72.309,10013058,Europe & Central Asia
Serbia,2003,1.534,72.463,9949713,Europe & Central Asia
Serbia,2004,1.501,72.638,9895409,Europe & Central Asia
Serbia,2005,1.472,72.824,9856152,Europe & Central Asia
Serbia,2006,1.446,73.014,9835841,Europe & Central Asia
Serbia,2007,1.424,73.199,9832994,Europe & Central Asia
Serbia,2008,1.406,73.373,9841360,Europe & Central Asia
Serbia,2009,1.391,73.532,9851440,Europe & Central Asia
Serbia,2010,1.38,73.676,9856222,Europe & Central Asia
Serbia,2011,1.373,73.808,9853969,Europe & Central Asia
Serbia,2012,1.368,73.934,9846582,Europe & Central Asia
Serbia,2013,1.365,74.059,9835010,Europe & Central Asia
Seychelles,1964,5.757,63.312,45469,Sub-Saharan Africa
Seychelles,1965,5.842,63.684,46544,Sub-Saharan Africa
Seychelles,1966,5.894,64.023,47566,Sub-Saharan Africa
Seychelles,1967,5.915,64.37,48554,Sub-Saharan Africa
Seychelles,1968,5.9,64.757,49535,Sub-Saharan Africa
Seychelles,1969,5.85,65.192,50560,Sub-Saharan Africa
Seychelles,1970,5.761,65.673,51659,Sub-Saharan Africa
Seychelles,1971,5.632,66.187,52841,Sub-Saharan Africa
Seychelles,1972,5.468,66.706,54087,Sub-Saharan Africa
Seychelles,1973,5.277,67.208,55357,Sub-Saharan Africa
Seychelles,1974,5.066,67.681,56605,Sub-Saharan Africa
Seychelles,1975,4.845,68.117,57791,Sub-Saharan Africa
Seychelles,1976,4.623,68.515,58906,Sub-Saharan Africa
Seychelles,1977,4.407,68.879,59958,Sub-Saharan Africa
Seychelles,1978,4.203,69.215,60952,Sub-Saharan Africa
Seychelles,1979,4.016,69.522,61897,Sub-Saharan Africa
Seychelles,1980,3.848,69.802,62807,Sub-Saharan Africa
Seychelles,1981,3.698,70.061,63677,Sub-Saharan Africa
Seychelles,1982,3.56,70.301,64505,Sub-Saharan Africa
Seychelles,1983,3.43,70.519,65310,Sub-Saharan Africa
Seychelles,1984,3.307,70.713,66107,Sub-Saharan Africa
Seychelles,1985,3.191,70.869,66914,Sub-Saharan Africa
Seychelles,1986,3.084,70.97,67737,Sub-Saharan Africa
Seychelles,1987,2.987,71.011,68572,Sub-Saharan Africa
Seychelles,1988,2.898,70.994,69411,Sub-Saharan Africa
Seychelles,1989,2.817,70.931,70234,Sub-Saharan Africa
Seychelles,1990,2.74,70.846,71031,Sub-Saharan Africa
Seychelles,1991,2.664,70.766,71800,Sub-Saharan Africa
Seychelles,1992,2.585,70.718,72549,Sub-Saharan Africa
Seychelles,1993,2.505,70.719,73285,Sub-Saharan Africa
Seychelles,1994,2.423,70.777,74016,Sub-Saharan Africa
Seychelles,1995,2.345,70.893,74755,Sub-Saharan Africa
Seychelles,1996,2.275,71.055,75494,Sub-Saharan Africa
Seychelles,1997,2.219,71.24,76235,Sub-Saharan Africa
Seychelles,1998,2.179,71.429,76999,Sub-Saharan Africa
Seychelles,1999,2.157,71.609,77810,Sub-Saharan Africa
Seychelles,2000,2.152,71.771,78685,Sub-Saharan Africa
Seychelles,2001,2.162,71.907,79634,Sub-Saharan Africa
Seychelles,2002,2.183,72.02,80640,Sub-Saharan Africa
Seychelles,2003,2.209,72.114,81660,Sub-Saharan Africa
Seychelles,2004,2.236,72.192,82631,Sub-Saharan Africa
Seychelles,2005,2.259,72.261,83513,Sub-Saharan Africa
Seychelles,2006,2.276,72.328,84291,Sub-Saharan Africa
Seychelles,2007,2.284,72.402,84975,Sub-Saharan Africa
Seychelles,2008,2.284,72.491,85568,Sub-Saharan Africa
Seychelles,2009,2.274,72.598,86079,Sub-Saharan Africa
Seychelles,2010,2.257,72.724,86518,Sub-Saharan Africa
Seychelles,2011,2.233,72.868,86879,Sub-Saharan Africa
Seychelles,2012,2.207,73.024,87169,Sub-Saharan Africa
Seychelles,2013,2.18,73.187,87417,Sub-Saharan Africa
Sierra Leone,1964,6.302,31.263,2333500,Sub-Saharan Africa
Sierra Leone,1965,6.376,31.572,2373308,Sub-Saharan Africa
Sierra Leone,1966,6.449,31.973,2414620,Sub-Saharan Africa
Sierra Leone,1967,6.519,32.481,2457448,Sub-Saharan Africa
Sierra Leone,1968,6.583,33.098,2501620,Sub-Saharan Africa
Sierra Leone,1969,6.643,33.812,2546888,Sub-Saharan Africa
Sierra Leone,1970,6.697,34.601,2593123,Sub-Saharan Africa
Sierra Leone,1971,6.748,35.435,2640264,Sub-Saharan Africa
Sierra Leone,1972,6.798,36.272,2688527,Sub-Saharan Africa
Sierra Leone,1973,6.847,37.073,2738398,Sub-Saharan Africa
Sierra Leone,1974,6.894,37.809,2790525,Sub-Saharan Africa
Sierra Leone,1975,6.938,38.468,2845392,Sub-Saharan Africa
Sierra Leone,1976,6.979,39.046,2903199,Sub-Saharan Africa
Sierra Leone,1977,7.013,39.555,2963880,Sub-Saharan Africa
Sierra Leone,1978,7.038,39.998,3027332,Sub-Saharan Africa
Sierra Leone,1979,7.054,40.365,3093342,Sub-Saharan Africa
Sierra Leone,1980,7.058,40.641,3161751,Sub-Saharan Africa
Sierra Leone,1981,7.048,40.808,3230990,Sub-Saharan Africa
Sierra Leone,1982,7.025,40.861,3300789,Sub-Saharan Africa
Sierra Leone,1983,6.99,40.796,3373661,Sub-Saharan Africa
Sierra Leone,1984,6.945,40.616,3453115,Sub-Saharan Africa
Sierra Leone,1985,6.889,40.312,3540728,Sub-Saharan Africa
Sierra Leone,1986,6.824,39.873,3639732,Sub-Saharan Africa
Sierra Leone,1987,6.753,39.318,3746944,Sub-Saharan Africa
Sierra Leone,1988,6.678,38.683,3849915,Sub-Saharan Africa
Sierra Leone,1989,6.601,38.01,3931817,Sub-Saharan Africa
Sierra Leone,1990,6.525,37.352,3981567,Sub-Saharan Africa
Sierra Leone,1991,6.453,36.764,3995290,Sub-Saharan Africa
Sierra Leone,1992,6.385,36.287,3979553,Sub-Saharan Africa
Sierra Leone,1993,6.32,35.956,3946835,Sub-Saharan Africa
Sierra Leone,1994,6.26,35.796,3915066,Sub-Saharan Africa
Sierra Leone,1995,6.204,35.825,3898363,Sub-Saharan Africa
Sierra Leone,1996,6.15,36.039,3898177,Sub-Saharan Africa
Sierra Leone,1997,6.098,36.405,3913681,Sub-Saharan Africa
Sierra Leone,1998,6.043,36.887,3953705,Sub-Saharan Africa
Sierra Leone,1999,5.985,37.463,4028260,Sub-Saharan Africa
Sierra Leone,2000,5.92,38.123,4143115,Sub-Saharan Africa
Sierra Leone,2001,5.845,38.86,4303850,Sub-Saharan Africa
Sierra Leone,2002,5.759,39.66,4505515,Sub-Saharan Africa
Sierra Leone,2003,5.664,40.5,4730020,Sub-Saharan Africa
Sierra Leone,2004,5.56,41.346,4952134,Sub-Saharan Africa
Sierra Leone,2005,5.451,42.157,5153435,Sub-Saharan Africa
Sierra Leone,2006,5.34,42.893,5327364,Sub-Saharan Africa
Sierra Leone,2007,5.232,43.535,5478289,Sub-Saharan Africa
Sierra Leone,2008,5.128,44.075,5612129,Sub-Saharan Africa
Sierra Leone,2009,5.032,44.508,5739293,Sub-Saharan Africa
Sierra Leone,2010,4.943,44.846,5867536,Sub-Saharan Africa
Sierra Leone,2011,4.861,45.11,5997486,Sub-Saharan Africa
Sierra Leone,2012,4.782,45.338,6126450,Sub-Saharan Africa
Sierra Leone,2013,4.705,45.561,6255163,Sub-Saharan Africa
Singapore,1964,4.658,66.705,1836072,East Asia & Pacific
Singapore,1965,4.356,66.883,1879561,East Asia & Pacific
Singapore,1966,4.074,67.056,1921095,East Asia & Pacific
Singapore,1967,3.815,67.248,1960551,East Asia & Pacific
Singapore,1968,3.582,67.479,1998650,East Asia & Pacific
Singapore,1969,3.375,67.758,2036291,East Asia & Pacific
Singapore,1970,3.19,68.088,2074099,East Asia & Pacific
Singapore,1971,3.014,68.462,2112908,East Asia & Pacific
Singapore,1972,2.836,68.859,2152644,East Asia & Pacific
Singapore,1973,2.652,69.262,2191970,East Asia & Pacific
Singapore,1974,2.461,69.664,2228945,East Asia & Pacific
Singapore,1975,2.272,70.06,2262444,East Asia & Pacific
Singapore,1976,2.096,70.447,2291674,East Asia & Pacific
Singapore,1977,1.945,70.828,2317849,East Asia & Pacific
Singapore,1978,1.827,71.205,2344275,East Asia & Pacific
Singapore,1979,1.743,71.58,2375464,East Asia & Pacific
Singapore,1980,1.82,71.955,2414563,East Asia & Pacific
Singapore,1981,1.78,72.332,2463269,East Asia & Pacific
Singapore,1982,1.74,72.713,2520493,East Asia & Pacific
Singapore,1983,1.61,73.101,2583219,East Asia & Pacific
Singapore,1984,1.62,73.497,2646959,East Asia & Pacific
Singapore,1985,1.61,73.904,2708638,East Asia & Pacific
Singapore,1986,1.43,74.326,2766830,East Asia & Pacific
Singapore,1987,1.62,74.76,2823012,East Asia & Pacific
Singapore,1988,1.96,75.2,2880470,East Asia & Pacific
Singapore,1989,1.75,75.636,2943941,East Asia & Pacific
Singapore,1990,1.83,76.049,3016624,East Asia & Pacific
Singapore,1991,1.73,76.418,3099465,East Asia & Pacific
Singapore,1992,1.72,76.732,3190692,East Asia & Pacific
Singapore,1993,1.74,76.989,3287420,East Asia & Pacific
Singapore,1994,1.71,77.193,3385486,East Asia & Pacific
Singapore,1995,1.67,77.358,3481674,East Asia & Pacific
Singapore,1996,1.66,77.506,3576537,East Asia & Pacific
Singapore,1997,1.61,77.661,3670693,East Asia & Pacific
Singapore,1998,1.48,77.845,3761263,East Asia & Pacific
Singapore,1999,1.47,78.067,3844693,East Asia & Pacific
Singapore,2000,1.6,78.34,3919300,East Asia & Pacific
Singapore,2001,1.41,78.666,3980956,East Asia & Pacific
Singapore,2002,1.37,79.034,4032217,East Asia & Pacific
Singapore,2003,1.27,79.428,4086050,East Asia & Pacific
Singapore,2004,1.26,79.835,4160158,East Asia & Pacific
Singapore,2005,1.26,80.241,4265999,East Asia & Pacific
Singapore,2006,1.28,80.626,4409955,East Asia & Pacific
Singapore,2007,1.29,80.979,4584894,East Asia & Pacific
Singapore,2008,1.28,81.292,4772216,East Asia & Pacific
Singapore,2009,1.257,81.561,4945645,East Asia & Pacific
Singapore,2010,1.261,81.788,5086418,East Asia & Pacific
Singapore,2011,1.267,81.981,5187933,East Asia & Pacific
Singapore,2012,1.275,82.155,5256278,East Asia & Pacific
Singapore,2013,1.282,82.322,5300914,East Asia & Pacific
Slovak Republic,1964,2.779,71.09,4302571,Europe & Central Asia
Slovak Republic,1965,2.703,70.3,4344322,Europe & Central Asia
Slovak Republic,1966,2.637,70.44,4381278,Europe & Central Asia
Slovak Republic,1967,2.582,70.98,4414055,Europe & Central Asia
Slovak Republic,1968,2.541,70.5,4444651,Europe & Central Asia
Slovak Republic,1969,2.514,69.81,4475755,Europe & Central Asia
Slovak Republic,1970,2.499,69.74,4509366,Europe & Central Asia
Slovak Republic,1971,2.495,69.88,4546043,Europe & Central Asia
Slovak Republic,1972,2.497,70.35,4585443,Europe & Central Asia
Slovak Republic,1973,2.5,70.05,4627506,Europe & Central Asia
Slovak Republic,1974,2.501,70.21,4671864,Europe & Central Asia
Slovak Republic,1975,2.496,70.33,4718093,Europe & Central Asia
Slovak Republic,1976,2.484,70.5,4766402,Europe & Central Asia
Slovak Republic,1977,2.465,70.45,4816543,Europe & Central Asia
Slovak Republic,1978,2.44,70.46,4867021,Europe & Central Asia
Slovak Republic,1979,2.409,70.79,4915864,Europe & Central Asia
Slovak Republic,1980,2.374,70.44,4961607,Europe & Central Asia
Slovak Republic,1981,2.338,70.68,5003672,Europe & Central Asia
Slovak Republic,1982,2.304,70.8,5042276,Europe & Central Asia
Slovak Republic,1983,2.274,70.49,5077753,Europe & Central Asia
Slovak Republic,1984,2.246,70.73,5110779,Europe & Central Asia
Slovak Republic,1985,2.221,70.74,5141880,Europe & Central Asia
Slovak Republic,1986,2.195,70.91,5170942,Europe & Central Asia
Slovak Republic,1987,2.166,71.08,5197804,Europe & Central Asia
Slovak Republic,1988,2.131,71.16,5222922,Europe & Central Asia
Slovak Republic,1989,2.088,70.95,5246884,Europe & Central Asia
Slovak Republic,1990,2.035,70.83,5270072,Europe & Central Asia
Slovak Republic,1991,1.97,70.9,5292792,Europe & Central Asia
Slovak Republic,1992,1.895,71.38,5314849,Europe & Central Asia
Slovak Republic,1993,1.811,71.9,5335519,Europe & Central Asia
Slovak Republic,1994,1.722,72.36,5353767,Europe & Central Asia
Slovak Republic,1995,1.631,72.29,5368894,Europe & Central Asia
Slovak Republic,1996,1.541,72.77,5380807,Europe & Central Asia
Slovak Republic,1997,1.458,72.71,5389895,Europe & Central Asia
Slovak Republic,1998,1.383,72.62,5396548,Europe & Central Asia
Slovak Republic,1999,1.321,72.99,5401350,Europe & Central Asia
Slovak Republic,2000,1.274,73.19,5404845,Europe & Central Asia
Slovak Republic,2001,1.243,73.62,5407045,Europe & Central Asia
Slovak Republic,2002,1.227,73.81,5408162,Europe & Central Asia
Slovak Republic,2003,1.223,73.85,5409182,Europe & Central Asia
Slovak Republic,2004,1.229,74.26,5411339,Europe & Central Asia
Slovak Republic,2005,1.244,74.2,5415496,Europe & Central Asia
Slovak Republic,2006,1.264,74.46,5422122,Europe & Central Asia
Slovak Republic,2007,1.286,74.52,5430974,Europe & Central Asia
Slovak Republic,2008,1.309,74.88,5441304,Europe & Central Asia
Slovak Republic,2009,1.331,74.89,5451968,Europe & Central Asia
Slovak Republic,2010,1.35,75.02,5462119,Europe & Central Asia
Slovak Republic,2011,1.367,75.146,5471502,Europe & Central Asia
Slovak Republic,2012,1.382,75.272,5480332,Europe & Central Asia
Slovak Republic,2013,1.396,75.397,5488775,Europe & Central Asia
Slovenia,1964,2.34,69.197,1621265,Europe & Central Asia
Slovenia,1965,2.341,69.217,1630299,Europe & Central Asia
Slovenia,1966,2.336,69.223,1638169,Europe & Central Asia
Slovenia,1967,2.326,69.232,1645201,Europe & Central Asia
Slovenia,1968,2.312,69.261,1652157,Europe & Central Asia
Slovenia,1969,2.294,69.32,1660081,Europe & Central Asia
Slovenia,1970,2.273,69.421,1669731,Europe & Central Asia
Slovenia,1971,2.255,69.571,1681246,Europe & Central Asia
Slovenia,1972,2.239,69.759,1694389,Europe & Central Asia
Slovenia,1973,2.227,69.973,1709055,Europe & Central Asia
Slovenia,1974,2.218,70.202,1725015,Europe & Central Asia
Slovenia,1975,2.209,70.428,1742004,Europe & Central Asia
Slovenia,1976,2.195,70.625,1760125,Europe & Central Asia
Slovenia,1977,2.172,70.782,1779184,Europe & Central Asia
Slovenia,1978,2.138,70.894,1798248,Europe & Central Asia
Slovenia,1979,2.093,70.966,1816102,Europe & Central Asia
Slovenia,1980,2.039,71.017,1831881,Europe & Central Asia
Slovenia,1981,1.978,71.072,1845186,Europe & Central Asia
Slovenia,1982,1.915,71.16,1856261,Europe & Central Asia
Slovenia,1983,1.853,70.88,1865704,Europe & Central Asia
Slovenia,1984,1.794,71.34,1874446,Europe & Central Asia
Slovenia,1985,1.738,71.77,1883179,Europe & Central Asia
Slovenia,1986,1.684,72.32,1892015,Europe & Central Asia
Slovenia,1987,1.631,72.25,1900766,Europe & Central Asia
Slovenia,1988,1.577,72.9,1909475,Europe & Central Asia
Slovenia,1989,1.524,73.35,1918131,Europe & Central Asia
Slovenia,1990,1.473,73.86,1926701,Europe & Central Asia
Slovenia,1991,1.425,73.5,1935302,Europe & Central Asia
Slovenia,1992,1.381,73.64,1943919,Europe & Central Asia
Slovenia,1993,1.343,73.52,1952220,Europe & Central Asia
Slovenia,1994,1.312,73.96,1959752,Europe & Central Asia
Slovenia,1995,1.286,74.67,1966205,Europe & Central Asia
Slovenia,1996,1.265,75.11,1971488,Europe & Central Asia
Slovenia,1997,1.247,75.13,1975755,Europe & Central Asia
Slovenia,1998,1.232,75.26,1979261,Europe & Central Asia
Slovenia,1999,1.22,75.64,1982378,Europe & Central Asia
Slovenia,2000,1.214,76.11,1985406,Europe & Central Asia
Slovenia,2001,1.217,76.38,1988385,Europe & Central Asia
Slovenia,2002,1.23,76.66,1991319,Europe & Central Asia
Slovenia,2003,1.253,76.55,1994426,Europe & Central Asia
Slovenia,2004,1.285,77.28,1997959,Europe & Central Asia
Slovenia,2005,1.323,77.6,2002084,Europe & Central Asia
Slovenia,2006,1.363,78.24,2006903,Europe & Central Asia
Slovenia,2007,1.401,78.152,2012345,Europe & Central Asia
Slovenia,2008,1.434,78.414,2018172,Europe & Central Asia
Slovenia,2009,1.459,78.922,2024040,Europe & Central Asia
Slovenia,2010,1.478,79.125,2029680,Europe & Central Asia
Slovenia,2011,1.491,79.293,2035012,Europe & Central Asia
Slovenia,2012,1.5,79.444,2040057,Europe & Central Asia
Slovenia,2013,1.509,79.591,2044766,Europe & Central Asia
Solomon Islands,1964,6.394,51.194,140000,East Asia & Pacific
Solomon Islands,1965,6.419,51.701,143000,East Asia & Pacific
Solomon Islands,1966,6.47,52.208,147000,East Asia & Pacific
Solomon Islands,1967,6.549,52.717,151000,East Asia & Pacific
Solomon Islands,1968,6.655,53.227,154000,East Asia & Pacific
Solomon Islands,1969,6.781,53.737,158000,East Asia & Pacific
Solomon Islands,1970,6.914,54.253,160256,East Asia & Pacific
Solomon Islands,1971,7.04,54.78,166067,East Asia & Pacific
Solomon Islands,1972,7.145,55.319,172319,East Asia & Pacific
Solomon Islands,1973,7.216,55.862,178926,East Asia & Pacific
Solomon Islands,1974,7.248,56.398,185758,East Asia & Pacific
Solomon Islands,1975,7.236,56.918,192719,East Asia & Pacific
Solomon Islands,1976,7.182,57.416,199775,East Asia & Pacific
Solomon Islands,1977,7.096,57.875,206940,East Asia & Pacific
Solomon Islands,1978,6.99,58.275,214224,East Asia & Pacific
Solomon Islands,1979,6.871,58.593,221651,East Asia & Pacific
Solomon Islands,1980,6.748,58.778,229235,East Asia & Pacific
Solomon Islands,1981,6.632,58.774,236984,East Asia & Pacific
Solomon Islands,1982,6.525,58.574,244877,East Asia & Pacific
Solomon Islands,1983,6.431,58.203,252860,East Asia & Pacific
Solomon Islands,1984,6.349,57.705,260869,East Asia & Pacific
Solomon Islands,1985,6.278,57.163,268862,East Asia & Pacific
Solomon Islands,1986,6.211,56.682,276815,East Asia & Pacific
Solomon Islands,1987,6.139,56.347,284761,East Asia & Pacific
Solomon Islands,1988,6.056,56.221,292787,East Asia & Pacific
Solomon Islands,1989,5.961,56.329,301012,East Asia & Pacific
Solomon Islands,1990,5.851,56.661,309527,East Asia & Pacific
Solomon Islands,1991,5.728,57.174,318371,East Asia & Pacific
Solomon Islands,1992,5.596,57.785,327529,East Asia & Pacific
Solomon Islands,1993,5.461,58.422,336960,East Asia & Pacific
Solomon Islands,1994,5.326,59.054,346599,East Asia & Pacific
Solomon Islands,1995,5.197,59.667,356404,East Asia & Pacific
Solomon Islands,1996,5.077,60.27,366363,East Asia & Pacific
Solomon Islands,1997,4.968,60.882,376511,East Asia & Pacific
Solomon Islands,1998,4.872,61.516,386906,East Asia & Pacific
Solomon Islands,1999,4.789,62.163,397627,East Asia & Pacific
Solomon Islands,2000,4.72,62.808,408732,East Asia & Pacific
Solomon Islands,2001,4.665,63.435,420232,East Asia & Pacific
Solomon Islands,2002,4.618,64.03,432107,East Asia & Pacific
Solomon Islands,2003,4.578,64.58,444344,East Asia & Pacific
Solomon Islands,2004,4.54,65.079,456919,East Asia & Pacific
Solomon Islands,2005,4.502,65.518,469805,East Asia & Pacific
Solomon Islands,2006,4.459,65.899,483000,East Asia & Pacific
Solomon Islands,2007,4.412,66.231,496490,East Asia & Pacific
Solomon Islands,2008,4.359,66.525,510221,East Asia & Pacific
Solomon Islands,2009,4.3,66.787,524125,East Asia & Pacific
Solomon Islands,2010,4.236,67.027,538148,East Asia & Pacific
Solomon Islands,2011,4.168,67.251,552267,East Asia & Pacific
Solomon Islands,2012,4.099,67.465,566481,East Asia & Pacific
Solomon Islands,2013,4.031,67.675,580791,East Asia & Pacific
Somalia,1964,7.261,38.579,3094969,Sub-Saharan Africa
Somalia,1965,7.261,38.982,3170982,Sub-Saharan Africa
Somalia,1966,7.257,39.384,3254907,Sub-Saharan Africa
Somalia,1967,7.248,39.784,3347825,Sub-Saharan Africa
Somalia,1968,7.232,40.179,3442418,Sub-Saharan Africa
Somalia,1969,7.209,40.571,3528415,Sub-Saharan Africa
Somalia,1970,7.182,40.958,3601206,Sub-Saharan Africa
Somalia,1971,7.151,41.343,3646798,Sub-Saharan Africa
Somalia,1972,7.118,41.727,3673532,Sub-Saharan Africa
Somalia,1973,7.086,42.11,3725116,Sub-Saharan Africa
Somalia,1974,7.057,42.492,3860931,Sub-Saharan Africa
Somalia,1975,7.033,42.874,4117971,Sub-Saharan Africa
Somalia,1976,7.016,43.257,4521026,Sub-Saharan Africa
Somalia,1977,7.005,43.64,5042594,Sub-Saharan Africa
Somalia,1978,7,44.019,5603598,Sub-Saharan Africa
Somalia,1979,7.003,44.388,6093765,Sub-Saharan Africa
Somalia,1980,7.013,44.747,6435589,Sub-Saharan Africa
Somalia,1981,7.03,45.095,6597719,Sub-Saharan Africa
Somalia,1982,7.053,45.428,6608106,Sub-Saharan Africa
Somalia,1983,7.08,45.734,6521168,Sub-Saharan Africa
Somalia,1984,7.112,46.001,6419685,Sub-Saharan Africa
Somalia,1985,7.149,46.185,6363791,Sub-Saharan Africa
Somalia,1986,7.19,46.238,6372348,Sub-Saharan Africa
Somalia,1987,7.237,46.15,6426592,Sub-Saharan Africa
